Num	GeneID	condition2	condition3	condition1	condition2(Normalized)	condition3(Normalized)	condition1(Normalized)	Start	Stop	Order	Strand	Length	PID	Gene	Function
3692	SMc00874	0	0	0	0	0	0	911877	912857	SMc0833	+	326	15964584	corA2	magnesium/cobalttransporterCorA
3693	SMc00873	0	0	0	0	0	0	912907	914775	SMc0834	+	622	15964585	kup1	KUPsystempotassiumuptaketransmembraneprotein
3694	SMc00928	0	0	0	0	0	0	915066	916223	SMc0835	+	385	15964586	-	signalpeptideprotein
3695	SMc00872	0	0	0	0	0	0	916431	916877	SMc0836	+	148	195970196	atpI	FOF1ATPsynthase,subunitItransmembraneprotein
3696	SMc00871	0	0	0	0	0	0	916938	917690	SMc0837	+	250	15964588	atpB	F0F1ATPsynthasesubunitA
3697	SMc00870	0	0	0	0	0	0	917775	918002	SMc0838	+	75	15964589	atpE	F0F1ATPsynthasesubunitC
3698	SMc00869	0	0	0	0	0	0	918076	918690	SMc0839	+	204	15964590	atpF2	F0F1ATPsynthasesubunitB'
3699	SMc00868	0	0	0	0	0	0	918704	919189	SMc0840	+	161	15964591	atpF	F0F1ATPsynthasesubunitB
3700	SMc00867	0	0	0	0	0	0	919580	920230	SMc0841	-	216	15964592	rnhB	ribonucleaseHII
3701	SMc00866	0	0	0	0	0	0	920391	921548	SMc0842	-	385	15964593	-	hypotheticalprotein
3702	SMc00865	0	0	0	0	0	0	921727	922278	SMc0843	+	183	15964594	-	hypotheticalprotein
3703	SMc00864	0	0	0	0	0	0	922416	923495	SMc0844	-	359	15964595	-	hypotheticalprotein
3704	SMc00863	0	0	0	0	0	0	923950	924492	SMc0845	-	180	15964596	moaB	molybdenumcofactorbiosynthesisproteinB
3705	SMc00862	0	0	0	0	0	0	924500	925405	SMc0846	-	301	15964597	ipk	4-diphosphocytidyl-2-C-methyl-D-erythritolkinase
3706	SMc00861	0	0	0	0	0	0	925413	927242	SMc0847	-	609	15964598	-	signalpeptideprotein
3707	SMc00860	0	0	0	0	0	0	927505	928521	SMc0848	-	338	15964599	ispB	octaprenyl-diphosphatesynthase
3708	SMc00859	0	0	0	0	0	0	928629	928850	SMc0849	+	73	15964600	-	hypotheticalprotein
3709	SMc00858	0	0	0	0	0	0	928819	929655	SMc0850	+	278	15964601	-	hypotheticalprotein
3710	SMc00857	0	0	0	0	0	0	929794	930660	SMc0851	+	288	15964602	-	protease
3711	SMc00856	0	0	0	0	0	0	930801	930992	SMc0852	+	63	15964603	-	hypotheticalprotein
3712	SMc00855	0	0	0	0	0	0	931119	932054	SMc0853	+	311	15964604	glyQ	glycyl-tRNAsynthetasesubunitalpha
3713	SMc00854	0	0	0	0	0	0	932055	932300	SMc0854	-	81	15964605	-	hypotheticalprotein
3714	SMc00853	0	0	0	0	0	0	932528	933076	SMc0855	+	182	15964606	-	hypotheticalprotein
3715	SMc00852	0	0	0	0	0	0	933196	935130	SMc0856	+	644	15964607	-	transmembranesignalpeptideprotein
3716	SMc00851	0	0	0	0	0	0	935222	937387	SMc0857	+	721	15964608	glyS	glycyl-tRNAsynthetasesubunitbeta
3717	SMc00850	0	0	0	0	0	0	937447	937965	SMc0858	+	172	15964609	-	hypotheticalprotein
3718	SMc00849	0	0	0	0	0	0	938095	938577	SMc0859	-	160	15964610	-	hypotheticalprotein
3719	SMc00993	0	0	0	0	0	0	938694	939965	SMc0860	-	423	15964611	purD	phosphoribosylamine--glycineligase
3720	SMc00992	0	0	0	0	0	0	940092	942464	SMc0861	-	790	15964612	-	hypotheticalprotein
3721	SMc00991	0	0	0	0	0	0	942461	943501	SMc0862	-	346	15964613	-	putrescine-bindingperiplasmicprotein
3722	SMc00990	0	0	0	0	0	0	943608	944804	SMc0863	-	398	15964614	fsr	fosmidomycinresistanceantibioticresistancetransmembraneprotein
3723	SMc00994	0	0	0	0	0	0	944917	945732	SMc0864	+	271	195970195	-	transcriptionalregulator
3724	SMc00989	0	0	0	0	0	0	946103	946909	SMc0865	+	268	15964616	-	signalpeptideprotein
3725	SMc00988	0	0	0	0	0	0	946982	947938	SMc0866	+	318	15964617	ubiA	4-hydroxybenzoatepolyprenyltransferase
3726	SMc00987	0	0	0	0	0	0	948018	948584	SMc0867	-	188	15964618	-	hypotheticalprotein
3727	SMc00986	0	0	0	0	0	0	948959	951268	SMc0868	+	769	15964619	-	hypotheticalprotein
3728	SMc00985	0	0	0	0	0	0	951316	952758	SMc0869	-	480	195970194	-	oxidoreductase
3729	SMc00984	0	0	0	0	0	0	952806	953780	SMc0870	-	324	15964621	-	hypotheticalprotein
3730	SMc00983	0	0	1	0	0	1	953846	954439	SMc0871	-	197	15964622	-	hypotheticalprotein
3731	SMc00982	0	0	0	0	0	0	955077	956321	SMc0872	+	414	15964623	-	dioxygenase
3732	SMc00981	0	0	0	0	0	0	956324	957418	SMc0873	+	364	15964624	-	ferredoxinprotein
3733	SMc00980	0	0	0	0	0	0	957420	958445	SMc0874	-	341	15964625	-	hypotheticalprotein
3734	SMc00979	0	0	0	0	0	0	958741	959154	SMc0875	+	137	15964626	-	hypotheticalprotein
3735	SMc00978	0	0	0	0	0	0	959627	960616	SMc0876	-	329	15964627	-	hypotheticalprotein
3736	SMc00977	0	0	0	0	0	0	960794	962575	SMc0877	+	593	15964628	-	acyl-CoAdehydrogenase
3737	SMc00976	0	0	0	0	0	0	962585	963337	SMc0878	+	250	15964629	-	enoyl-CoAhydratase
3738	SMc00975	0	0	0	0	0	0	963594	965717	SMc0879	+	707	195970193	mcpU	chemoreceptormethyl-acceptingchemotaxistransmembraneprotein
3739	SMc00974	0	0	0	0	0	0	965799	967046	SMc0880	-	415	15964631	-	RNAmethyltransferase
3740	SMc00973	0	0	0	0	0	0	967043	967798	SMc0881	-	251	195970192	-	hypotheticalprotein
3741	SMc00972	0	0	0	0	0	0	967850	969787	SMc0882	-	645	15964633	dxs	1-deoxy-D-xylulose-5-phosphatesynthase
3742	SMc00971	0	0	0	0	0	0	969984	970907	SMc0883	-	307	15964634	-	hypotheticalprotein
3743	SMc00970	0	0	0	0	0	0	971124	971375	SMc0884	-	83	15964635	-	exodeoxyribonucleaseVIIsmallsubunit
3744	SMc00969	0	0	0	0	0	0	971379	972308	SMc0885	-	309	15964636	-	hypotheticalprotein
3745	SMc00968	0	0	0	0	0	0	972371	973339	SMc0886	-	322	15964637	-	oxidoreductase
3746	SMc00967	0	0	0	0	0	0	973353	973754	SMc0887	+	133	15964638	-	hypotheticalprotein
3747	SMc00966	0	0	0	0	0	0	973742	974935	SMc0888	-	397	15964639	-	acetyl-COAacyltransferase
3748	SMc00965	0	0	0	0	0	0	974919	976415	SMc0889	-	498	15964640	-	hypotheticalprotein
3749	SMc00964	0	0	0	0	0	0	976420	976983	SMc0890	-	187	15964641	-	hypotheticalprotein
3750	SMc00963	0	0	0	0	0	0	977015	977620	SMc0891	-	201	15964642	-	hypotheticalprotein
3751	SMc00962	0	0	0	0	0	0	977614	978294	SMc0892	-	226	15964643	-	ABCtransporterATP-bindingprotein
3752	SMc00961	0	0	0	0	0	0	978428	979627	SMc0893	+	399	15964644	-	hypotheticalprotein
3753	SMc00960	0	0	0	0	0	0	979731	981146	SMc0894	+	471	15964645	-	hypotheticalprotein
3754	SMc00068	0	0	0	0	0	0	981288	982517	SMc0895	-	409	15964646	-	hypotheticalprotein
3755	SMc00001	1	0	0	1	0	0	982728	983786	SMc0896	+	352	15964647	-	hypotheticalprotein
3756	SMc00069	0	0	0	0	0	0	983810	984430	SMc0897	-	206	15964648	pdxH	pyridoxamine5'-phosphateoxidase
3757	SMc00002	0	0	0	0	0	0	984572	985027	SMc0898	+	151	15964649	-	hypotheticalprotein
3758	SMc00003	0	0	0	0	0	0	985233	986288	SMc0899	+	351	15964650	-	chaperoneprotein
3759	SMc00005	0	0	0	0	0	0	986489	987307	SMc0900	+	272	15964651	fabI1	enoyl-ACPreductase
3760	SMc00006	0	0	0	0	0	0	987452	988036	SMc0901	+	194	15964652	-	hypotheticalprotein
3761	SMc00070	0	0	0	0	0	0	988047	988307	SMc0902	-	86	15964653	-	signalpeptideprotein
3762	SMc00007	0	0	0	0	0	0	988748	989845	SMc0903	+	365	15964654	aroC	chorismatesynthase
3763	SMc00008	0	0	0	0	0	0	989937	991037	SMc0904	+	366	15964655	ribA	riboflavinbiosynthesisproteinRibA
3764	SMc00071	0	0	0	0	0	0	991106	991636	SMc0905	-	176	15964656	ialB	hypotheticalprotein
3765	SMc00009	0	0	0	0	0	0	992038	992922	SMc0906	+	294	15964657	ctaC	cytochromeCoxidasesubunitIIprotein
3766	SMc00010	0	0	0	0	0	0	992942	994630	SMc0907	+	562	15964658	ctaD	cytochromeCoxidasepolypeptideItransmembraneprotein
3767	SMc00450	0	0	0	0	0	0	994627	995679	SMc0908	+	350	15964659	ctaB	protohemeIXfarnesyltransferase
3768	SMc00130	0	0	0	0	0	0	995679	995819	SMc0909	+	46	15964660	-	hypotheticalprotein
3769	SMc00012	0	0	0	0	0	0	995831	996427	SMc0910	+	198	15964661	ctaG	cytochromeCoxidaseassemblyprotein
3770	SMc00013	0	0	0	0	0	0	996489	997367	SMc0911	+	292	195970191	ctaE	cytochromeCoxidasesubunitIIItransmembraneprotein
3771	SMc00014	0	0	0	0	0	0	997562	997945	SMc0912	+	127	15964663	-	hypotheticalprotein
3772	SMc00085	0	0	0	0	0	0	997953	998681	SMc0913	+	242	15964664	-	cytochromeoxidasecomplexbiogenesisfactortransmembraneprotein
3773	SMc00016	0	0	0	0	0	0	998733	999785	SMc0914	+	350	15964665	ispH	4-hydroxy-3-methylbut-2-enyldiphosphatereductase
3774	SMc00017	0	0	0	0	0	0	999940	1000920	SMc0915	+	326	15964666	thrB	homoserinekinase
3775	SMc00018	0	0	0	0	0	0	1000917	1001378	SMc0916	+	153	15964667	rnhA	ribonucleaseH
3776	SMc00072	0	0	0	0	0	0	1001589	1002074	SMc0917	-	161	15964668	-	peroxiredoxinprotein
3777	SMc00073	0	0	0	0	0	0	1002130	1003068	SMc0918	-	312	15964669	-	hypotheticalprotein
3778	SMc00019	0	0	0	0	0	0	1003161	1003766	SMc0919	+	201	15964670	-	hypotheticalprotein
3779	SMc00074	0	0	0	0	0	0	1003924	1006836	SMc0920	-	970	15964671	-	transmembranesignalpeptideprotein
3780	SMc00075	0	0	0	0	0	0	1006836	1007447	SMc0921	-	203	15964672	rimJ	ribosomal-protein-alanineacetyltransferase
3781	SMc00451	0	0	0	0	0	0	1007719	1009017	SMc0922	-	432	195970190	-	processingprotease
3782	SMc00077	0	0	0	0	0	0	1009036	1010436	SMc0923	-	466	15964674	thrC1	threoninesynthase
3783	SMc00020	0	0	0	0	0	0	1010785	1011330	SMc0924	+	181	15964675	-	hypotheticalprotein
3784	SMc00078	0	0	0	0	0	0	1011536	1012642	SMc0925	-	368	15964676	livJ	Leu/Ile/Val-bindingprotein
3785	SMc00079	0	0	0	0	0	0	1012771	1013466	SMc0926	-	231	15964677	-	hypotheticalprotein
3786	SMc00080	0	0	0	0	0	0	1013651	1014334	SMc0927	-	227	15964678	-	hypotheticalprotein
3787	SMc00021	0	0	0	0	0	0	1014504	1015634	SMc0928	+	376	15964679	ccrM	adenineDNAmethyltransferase
3788	SMc00081	0	0	0	0	0	0	1015769	1016425	SMc0929	-	218	15964680	-	hypotheticalprotein
3789	SMc00452	0	0	0	0	0	0	1016498	1017598	SMc0930	-	366	15964681	mutY	A/G-specificadenineglycosylase
3790	SMc00022	0	0	0	0	0	0	1017628	1018194	SMc0931	+	188	15964682	-	hypotheticalprotein
3791	SMc00023	0	0	0	0	0	0	1018305	1019114	SMc0932	+	269	15964683	-	hypotheticalprotein
3792	SMc05003	0	0	0	0	0	0	1019195	1019416	SMc0933	+	73	195970228	-	hypotheticalprotein
3793	SMc00024	1	0	0	1	0	0	1019404	1022874	SMc0934	+	1156	15964684	smc	chromosomepartitionprotein
3794	SMc00025	0	0	0	0	0	0	1023072	1025768	SMc0935	+	898	15964685	ppdK	pyruvatephosphatedikinase
3795	SMc00083	0	0	0	0	0	0	1026097	1026345	SMc0936	-	82	15964686	-	hypotheticalprotein
3796	SMc00084	0	0	0	0	0	0	1026509	1026898	SMc0937	-	129	15964687	-	hypotheticalprotein
3797	SMc00026	0	0	0	0	0	0	1027192	1028100	SMc0938	+	302	15964688	-	hypotheticalprotein
3798	SMc00087	0	0	0	0	0	0	1028155	1029063	SMc0939	-	302	15964689	-	hydrolase
3799	SMc00027	0	0	0	0	0	0	1029978	1030328	SMc0940	+	116	15964690	-	hypotheticalprotein
3800	SMc00028	0	0	0	0	0	0	1030480	1033095	SMc0941	+	871	15964691	-	hypotheticalprotein
3801	SMc00088	0	0	0	0	0	0	1033179	1033592	SMc0942	-	137	15964692	-	hypotheticalprotein
3802	SMc00029	0	0	0	0	0	0	1034185	1034328	SMc0943	+	47	15964693	-	hypotheticalprotein
3803	SMc00089	0	0	0	0	0	0	1034334	1034690	SMc0944	-	118	15964694	-	hypotheticalprotein
3804	SMc00090	0	0	0	0	0	0	1034852	1036348	SMc0945	-	498	15964695	cysN	sulfateadenylyltransferase
3805	SMc00091	0	0	0	0	0	0	1036348	1037301	SMc0946	-	317	15964696	cysD	sulfateadenylyltransferase
3806	SMc00092	0	0	0	0	0	0	1037349	1038146	SMc0947	-	265	15964697	cysH	phosphoadenosinephosphosulfatereductase
3807	SMc00030	0	0	0	0	0	0	1038426	1038812	SMc0948	+	128	15964698	-	hypotheticalprotein
3808	SMc00031	0	0	0	0	0	0	1038812	1039291	SMc0949	+	159	15964699	-	hypotheticalprotein
3809	SMc00093	0	0	0	0	0	0	1039293	1040942	SMc0950	-	549	15964700	betA	cholinedehydrogenase
3810	SMc00094	0	0	0	0	0	0	1041153	1042616	SMc0951	-	487	15964701	betB	betainealdehydedehydrogenase
3811	SMc00127	0	0	0	0	0	0	1042618	1044156	SMc0952	-	512	15964702	betC	cholinesulfatase
3812	SMc00095	0	0	0	0	0	0	1044323	1044934	SMc0953	-	203	15964703	betI	transcriptionalregulatorBetI
3813	SMc00032	0	0	0	0	0	0	1045078	1045626	SMc0954	+	182	15964704	-	hypotheticalprotein
3814	SMc00033	0	0	0	0	0	0	1045735	1047534	SMc0955	+	599	15964705	-	hypotheticalprotein
3815	SMc00034	0	0	0	0	0	0	1047631	1048614	SMc0956	+	327	15964706	-	oxidoreductase
3816	SMc00096	0	0	0	0	0	0	1048884	1049621	SMc0957	-	245	15964707	-	hypotheticalprotein
3817	SMc00035	0	0	0	0	0	0	1049693	1050703	SMc0958	+	336	15964708	-	hypotheticalprotein
3818	SMc00036	0	0	0	0	0	0	1050794	1051414	SMc0959	+	206	15964709	gst1	glutathioneS-transferase
3819	SMc00037	0	0	0	0	0	0	1051802	1052710	SMc0960	+	302	15964710	-	transcriptionalregulator
3820	SMc00097	0	0	0	0	0	0	1052739	1053398	SMc0961	-	219	15964711	gst2	glutathioneS-transferase
3821	SMc00038	0	0	0	0	0	0	1053664	1055982	SMc0962	+	772	15964712	-	hypotheticalprotein
3822	SMc00039	0	0	0	0	0	0	1056219	1056947	SMc0963	+	242	15964713	-	hypotheticalprotein
3823	SMc00098	0	0	0	0	0	0	1056993	1057469	SMc0964	-	158	15964714	-	transcriptionalregulator
3824	SMc00040	0	0	0	0	0	0	1057578	1058000	SMc0965	+	140	15964715	-	hypotheticalprotein
3825	SMc00099	0	0	0	0	0	0	1058097	1058309	SMc0966	-	70	15964716	phnA	alkylphosphonateuptakeprotein
3826	SMc00100	0	0	0	0	0	0	1058318	1059880	SMc0967	-	520	15964717	-	hypotheticalprotein
3827	SMc00041	0	0	0	0	0	0	1060171	1060566	SMc0968	+	131	15964718	-	hypotheticalprotein
3828	SMc00101	0	0	0	0	0	0	1060630	1061457	SMc0969	-	275	15964719	-	oxidoreductase
3829	SMc00225	0	0	0	0	0	0	1061915	1062688	SMc0970	-	257	15964720	tam	trans-aconitate2-methyltransferase
3830	SMc00103	0	0	0	0	0	0	1062702	1063364	SMc0971	-	220	15964721	dhe	alpha-halocarboxylicaciddehalogenase
3831	SMc00104	0	0	0	0	0	0	1063545	1064096	SMc0972	-	183	15964722	-	hypotheticalprotein
3832	SMc00105	1	0	0	1	0	0	1064165	1065205	SMc0973	-	346	15964723	-	oxidoreductasetransmembraneprotein
3833	SMc00042	0	0	0	0	0	0	1065361	1066242	SMc0974	+	293	161621437	ilvE2	aminotransferase
3834	SMc00106	0	0	0	0	0	0	1066390	1066800	SMc0975	-	136	15964725	-	hypotheticalprotein
3835	SMc00043	0	0	0	0	0	0	1067033	1067635	SMc0976	+	200	15964726	sodB	superoxidedismutaseFeprotein
3836	SMc00107	0	0	0	0	0	0	1067701	1068414	SMc0977	-	237	15964727	-	transcriptionalregulator
3837	SMc00044	0	0	0	0	0	0	1068542	1069180	SMc0978	+	212	15964728	-	aminoacideffluxprotein
3838	SMc00045	0	0	0	0	0	0	1069385	1069834	SMc0979	+	149	15964729	cycF	cytochromeCsignalpeptideprotein
3839	SMc00086	0	0	0	0	0	0	1069956	1070870	SMc0980	+	304	15964730	cycG	dihemecytochromeC-typesignalpeptideprotein
3840	SMc00108	0	0	0	0	0	0	1070891	1071424	SMc0981	-	177	15964731	-	acetyltransferase
3841	SMc00109	0	0	0	0	0	0	1071584	1072051	SMc0982	-	155	15964732	-	transcriptionalregulator
3842	SMc00047	0	0	0	0	0	0	1072284	1073174	SMc0983	+	296	15964733	bla	beta-lactamasesignalpeptideprotein
3843	SMc00110	0	0	0	0	0	0	1073224	1075557	SMc0984	-	777	15964734	gcd	glucosedehydrogenase
3844	SMc00453	0	0	0	0	0	0	1075846	1077318	SMc0985	-	490	15964735	-	hypotheticalprotein
3845	SMc00112	0	0	0	0	0	0	1077557	1077790	SMc0986	-	77	15964736	-	hypotheticalprotein
3846	SMc00454	0	0	0	0	0	0	1077781	1078083	SMc0987	-	100	15964737	-	hypotheticalprotein
3847	SMc00114	0	0	0	0	0	0	1078096	1080234	SMc0988	-	712	15964738	ptrB	proteaseIIoligopeptidaseBhydrolaseserineprotease
3848	SMc00115	0	0	0	0	0	0	1080391	1081281	SMc0989	-	296	15964739	-	hypotheticalprotein
3849	SMc00048	0	0	0	0	0	0	1081641	1082063	SMc0990	+	140	15964740	-	hypotheticalprotein
3850	SMc00049	0	0	0	0	0	0	1082124	1082468	SMc0991	+	114	15964741	-	hypotheticalprotein
3851	SMc00455	0	0	0	0	0	0	1082739	1083401	SMc0992	+	220	15964742	-	hypotheticalprotein
3852	SMc00116	0	0	0	0	0	0	1083682	1084179	SMc0993	-	165	15964743	-	hypotheticalprotein
3853	SMc00117	0	0	0	0	0	0	1084374	1084781	SMc0994	-	135	195970189	-	hypotheticalprotein
3854	SMc00051	0	0	0	0	0	0	1085034	1087409	SMc0995	+	791	15964745	phaA2	monovalentcation/H+antiportersubunitA
3855	SMc00052	0	0	0	0	0	0	1087406	1087825	SMc0996	+	139	15964746	phaB2	monovalentcation/H+antiportersubunitB
3856	SMc00053	0	0	0	0	0	0	1087825	1088202	SMc0997	+	125	15964747	phaC2	monovalentcation/H+antiportersubunitC
3857	SMc00054	0	0	0	0	0	0	1088209	1089774	SMc0998	+	521	15964748	phaD2	monovalentcation/H+antiportersubunitD
3858	SMc00055	0	0	0	0	0	0	1089771	1090247	SMc0999	+	158	15964749	phaE2	monovalentcation/H+antiportersubunitE
3859	SMc00056	0	0	0	0	0	0	1090244	1090615	SMc1000	+	123	15964750	phaF2	monovalentcation/H+antiportersubunitF
3860	SMc00057	0	0	0	0	0	0	1090615	1090965	SMc1001	+	116	15964751	phaG2	monovalentcation/H+antiportersubunitG
3861	SMc00058	0	0	0	0	0	0	1091371	1091802	SMc1002	+	143	15964752	mucR	transcriptionalregulator
3862	SMc00118	0	0	0	0	0	0	1092006	1092428	SMc1003	-	140	15964753	-	hypotheticalprotein
3863	SMc00456	0	0	0	0	0	0	1092616	1093053	SMc1004	-	145	15964754	-	hypotheticalprotein
3864	SMc00059	0	0	0	0	0	0	1093568	1095145	SMc1005	+	525	15964755	-	sensorhistidinekinase
3865	SMc00060	0	0	0	0	0	0	1095117	1096076	SMc1006	+	319	195970188	-	hypotheticalprotein
3866	SMc00061	0	0	0	0	0	0	1096148	1096498	SMc1007	+	116	15964757	-	hypotheticalprotein
3867	SMc00120	0	0	0	0	0	0	1096742	1097797	SMc1008	-	351	195970187	-	hypotheticalprotein
3868	SMc00062	0	0	0	0	0	0	1098050	1098685	SMc1009	+	211	15964759	-	hypotheticalprotein
3869	SMc00063	0	0	0	0	0	0	1098840	1099124	SMc1010	+	94	15964760	-	hypotheticalprotein
3870	SMc00128	0	0	0	0	0	0	1099690	1100235	SMc1011	-	181	15964761	-	hypotheticalprotein
3871	SMc00457	0	0	0	0	0	0	1100228	1100815	SMc1012	-	195	15964762	-	hypotheticalprotein
3872	SMc00122	0	0	0	0	0	0	1100913	1103147	SMc1013	-	744	15964763	pbp	penicillin-bindingprotein
3873	SMc00064	0	0	0	0	0	0	1103268	1103735	SMc1014	+	155	15964764	-	hypotheticalprotein
3874	SMc00123	0	0	0	0	0	0	1103797	1104132	SMc1015	-	111	15964765	-	hypotheticalprotein
3875	SMc00065	0	0	0	0	0	0	1104685	1104936	SMc1016	+	83	15964766	-	signalpeptideprotein
3876	SMc00458	0	0	0	0	0	0	1104977	1105648	SMc1017	+	223	15964767	feuP	transcriptionalregulator
3877	SMc00129	0	0	0	0	0	0	1105638	1107023	SMc1018	+	461	15964768	feuQ	sensorhistidinekinase
3878	SMc00067	0	0	0	0	0	0	1107235	1107645	SMc1019	+	136	15964769	lppA	outer-membrannelipoprotein
3879	SMc02361	0	0	0	0	0	0	1107820	1108965	SMc1020	+	381	15964770	cycH	cytochromeC-typebiogenesistransmembraneprotein
3880	SMc02362	0	0	0	0	0	0	1108962	1109414	SMc1021	+	150	15964771	cycJ	cytochromec-typebiogenesisproteinCcmE
3881	SMc02363	0	0	0	0	0	0	1109411	1111441	SMc1022	+	676	15964772	cycK	cytochromeC-typebiogenesistransmembraneprotein
3882	SMc02364	0	0	0	0	0	0	1111502	1111957	SMc1023	+	151	15964773	cycL	cytochromeC-typebiogenesistransmembraneprotein
3883	SMc02365	0	0	0	0	0	0	1112257	1113771	SMc1024	+	504	15964774	degP1	proteaseprecursorprotein
3884	SMc02366	0	0	0	0	0	0	1113918	1114619	SMc1025	+	233	15964775	-	transcriptionalregulator
3885	SMc02367	0	0	0	0	0	0	1114616	1116013	SMc1026	+	465	15964776	-	sensorhistidinekinasetransmembraneprotein
3886	SMc02368	0	0	0	0	0	0	1116048	1119008	SMc1027	+	986	15964777	glnE	bifunctionalglutamine-synthetaseadenylyltransferase/deadenyltransferase
3887	SMc02369	0	0	0	0	0	0	1119019	1121337	SMc1028	-	772	15964778	-	sensorhistidinekinasetransmembraneprotein
3888	SMc02370	0	0	0	0	0	0	1121700	1124354	SMc1029	-	884	15964779	pepN	aminopeptidaseN
3889	SMc02371	0	0	0	0	0	0	1124780	1125718	SMc1030	+	312	15964780	-	hypotheticalprotein
3890	SMc02372	0	0	0	0	0	0	1125728	1127017	SMc1031	-	429	15964781	-	transporttransmembraneprotein
3891	SMc02373	0	0	0	0	0	0	1127282	1127437	SMc1032	-	51	15964782	-	hypotheticalprotein
3892	SMc02374	0	0	0	0	0	0	1127475	1127651	SMc1033	-	58	15964783	-	hypotheticalprotein
3893	SMc02375	0	0	0	0	0	0	1127790	1128650	SMc1034	-	286	15964784	-	hypotheticalprotein
3894	SMc02376	0	0	0	0	0	0	1128723	1130012	SMc1035	-	429	15964785	-	heatshockprotein
3895	SMc02377	0	0	0	0	0	0	1130282	1131946	SMc1036	+	554	15964786	etf	electrontransferflavoprotein-ubiquinoneoxidoreductase
3896	SMc02378	0	0	0	0	0	0	1132435	1133433	SMc1037	+	332	15964787	-	periplasmicbindingtransmembraneprotein
3897	SMc02379	0	0	0	0	0	0	1133654	1134541	SMc1038	+	295	15964788	-	permease
3898	SMc02380	0	0	0	0	0	0	1134631	1135644	SMc1039	-	337	15964789	-	oxidoreductasetransmembraneprotein
3899	SMc02381	0	0	0	0	0	0	1135745	1136146	SMc1040	+	133	15964790	-	hypotheticalprotein
3900	SMc02382	0	0	0	0	0	0	1136285	1137211	SMc1041	+	308	15964791	-	hypotheticalprotein
3901	SMc02383	0	0	0	0	0	0	1137227	1138714	SMc1042	-	495	15964792	-	hypotheticalprotein
3902	SMc02384	0	0	0	0	0	0	1138707	1139726	SMc1043	-	339	15964793	-	glycosyltransferasetransmembraneprotein
3903	SMc02385	0	0	0	0	0	0	1139822	1140778	SMc1044	+	318	15964794	-	hypotheticalprotein
3904	SMc02386	0	0	0	0	0	0	1140807	1142309	SMc1045	-	500	15964795	amn	AMPnucleosidase
3905	SMc02387	0	0	0	0	0	0	1142389	1142709	SMc1046	-	106	15964796	-	hypotheticalprotein
3906	SMc02388	0	0	0	0	0	0	1142784	1142957	SMc1047	-	57	15964797	-	hypotheticalprotein
3907	SMc02389	0	0	0	0	0	0	1142971	1143144	SMc1048	-	57	15964798	-	hypotheticalprotein
3908	SMc02390	0	0	0	0	0	0	1143380	1144081	SMc1049	+	233	15964799	gst7	glutathioneS-transferase
3909	SMc02391	0	0	0	0	0	0	1144305	1144646	SMc1050	-	113	15964800	-	hypotheticalprotein
3910	SMc02392	0	0	0	0	0	0	1145231	1145497	SMc1051	+	88	15964801	-	hypotheticalprotein
3911	SMc02393	0	0	0	0	0	0	1145519	1146640	SMc1052	-	373	15964802	-	histidinol-phosphateaminotransferase
3912	SMc02394	0	0	0	0	0	0	1147310	1147618	SMc1053	-	102	15964803	-	hypotheticalprotein
3913	SMc02461	0	0	0	0	0	0	1147632	1147928	SMc1054	-	98	15964804	-	hypotheticalprotein
3914	SMc02396	0	0	0	0	0	0	1148609	1149646	SMc1055	+	345	15964805	-	outermembraneprotein
3915	SMc02397	0	0	0	0	0	0	1149756	1150688	SMc1056	-	310	15964806	-	integrase
3916	SMc02398	0	0	0	0	0	0	1150950	1151357	SMc1057	+	135	15964807	TRm11a	transposaseISRM11/ISRM2011-2
3917	SMc05004	0	0	0	0	0	0	1151285	1151770	SMc1058	-	161	195970229	-	hypotheticalprotein
3918	SMc02399	0	0	0	0	0	0	1151291	1151896	SMc1059	+	201	15964808	TRm11b	transposaseISRM11/ISRM2011-2
3919	SMc02400	0	0	0	0	0	0	1151919	1152968	SMc1060	-	349	15964809	-	outermembraneprotein
3920	SMc02401	0	0	0	0	0	0	1153182	1153658	SMc1061	-	158	15964810	-	hypotheticalprotein
3921	SMc02403	0	0	0	0	0	0	1153838	1155883	SMc1062	-	681	15964811	-	mureintransglycosylase
3922	SMc02404	0	0	0	0	0	0	1156180	1157064	SMc1063	+	294	15964812	dapA	dihydrodipicolinatesynthase
3923	SMc02405	0	0	0	0	0	0	1157064	1157543	SMc1064	+	159	15964813	smpB	SsrA-bindingprotein
3924	SMc02406	1	0	0	1	0	0	1158131	1162366	SMc1065	-	1411	15964814	-	hypotheticalprotein
3925	SMc02422	0	0	0	0	0	0	1158929	1159585	SMc1066	+	218	15964815	-	hypotheticalprotein
3926	SMc02407	0	0	0	0	0	0	1162858	1163436	SMc1067	-	192	15964816	-	hypotheticalprotein
3927	SMc02408	0	0	0	0	0	0	1163909	1164316	SMc1068	+	135	15964817	rpoZ	DNA-directedRNApolymerasesubunitomega
3928	SMc02659	0	0	0	0	0	0	1164419	1166644	SMc1069	+	741	15964818	relA	GTPpyrophosphokinase(ATP:GTP3'-pyrophosphotransferase)protein
3929	SMc02658	0	0	0	0	0	0	1166694	1166927	SMc1070	+	77	15964819	-	hypotheticalprotein
3930	SMc02657	0	0	0	0	0	0	1166924	1167208	SMc1071	+	94	15964820	-	hypotheticalprotein
