Num	GeneID	condition2	condition3	condition1	condition2(Normalized)	condition3(Normalized)	condition1(Normalized)	Start	Stop	Order	Strand	Length	PID	Gene	Function
2951	int_SMc02614-SMc02615	0	0	0	0	0	0	108328	108351	na	na	24	na	na	na
2952	int_SMc02615-SMc02616	0	0	0	0	0	0	109096	109200	na	na	105	na	na	na
2953	int_SMc02616-SMc02617	0	0	0	0	0	0	110599	110612	na	na	14	na	na	na
2954	int_SMc02617-SMc02618	0	0	0	0	0	0	110775	110787	na	na	13	na	na	na
2955	int_SMc02618-SMc02619	0	0	0	0	0	0	111172	111179	na	na	8	na	na	na
2956	int_SMc02619-SMc02620	0	0	0	0	0	0	111498	111801	na	na	304	na	na	na
2957	int_SMc02620-SMc04154	0	0	0	0	0	0	112534	112736	na	na	203	na	na	na
2958	int_SMc04154-SMc04153	0	0	0	0	0	0	113628	113902	na	na	275	na	na	na
2959	int_SMc04153-SMc04152	0	0	0	0	0	0	114959	114968	na	na	10	na	na	na
2961	int_SMc04151-SMc04150	0	0	0	0	0	0	116537	116645	na	na	109	na	na	na
2962	int_SMc04150-SMc04149	0	0	0	0	0	0	117687	117753	na	na	67	na	na	na
2963	int_SMc04149-SMc04148	0	0	0	0	0	0	119092	119187	na	na	96	na	na	na
2964	int_SMc04148-SMc04147	0	0	0	0	0	0	121558	121791	na	na	234	na	na	na
2965	int_SMc04147-SMc04146	0	0	0	0	0	0	123577	123687	na	na	111	na	na	na
2966	int_SMc04146-SMc04145	0	0	0	0	0	0	126142	126288	na	na	147	na	na	na
2967	int_SMc04145-SMc04144	0	0	0	0	0	0	127075	127137	na	na	63	na	na	na
2968	int_SMc04144-SMc04143	0	0	0	0	0	0	128863	128939	na	na	77	na	na	na
2969	int_SMc04143-SMc04142	0	0	0	0	0	0	129663	129936	na	na	274	na	na	na
2970	int_SMc04142-SMc04141	0	0	0	0	0	0	130822	130841	na	na	20	na	na	na
2972	int_SMc04140-SMc04139	0	0	0	0	0	0	132563	132585	na	na	23	na	na	na
2973	int_SMc04139-SMc04138	0	0	0	0	0	0	133660	133660	na	na	1	na	na	na
2974	int_SMc04138-SMc04137	0	0	0	0	0	0	134678	134699	na	na	22	na	na	na
2976	int_SMc04136-SMc04135	0	0	0	0	0	0	136528	136541	na	na	14	na	na	na
2977	int_SMc04135-SMc04134	0	0	0	0	0	0	137826	138019	na	na	194	na	na	na
2978	int_SMc04134-SMc04133	0	0	0	0	0	0	138698	138819	na	na	122	na	na	na
2979	int_SMc04133-SMc04132	0	0	0	0	0	0	139969	139971	na	na	3	na	na	na
2980	int_SMc04132-SMc04131	0	0	0	0	0	0	141136	141145	na	na	10	na	na	na
2981	int_SMc04131-SMc04130	0	0	0	0	0	0	142562	142578	na	na	17	na	na	na
2982	int_SMc04130-SMc04129	0	0	0	0	0	0	143404	143457	na	na	54	na	na	na
2983	int_SMc04129-SMc04128	0	0	0	0	0	0	144760	144856	na	na	97	na	na	na
2984	int_SMc04128-SMc04127	0	0	0	0	0	0	147089	147806	na	na	718	na	na	na
2986	int_SMc04126-SMc04125	0	0	0	0	0	0	150473	150476	na	na	4	na	na	na
2987	int_SMc04125-SMc04124	0	0	0	0	0	0	151449	151451	na	na	3	na	na	na
2990	int_SMc04122-SMc04121	0	0	0	0	0	0	154028	154130	na	na	103	na	na	na
2991	int_SMc04121-SMc04120	0	0	0	0	0	0	154761	154870	na	na	110	na	na	na
2993	int_SMc04119-SMc04118	0	0	0	0	0	0	157063	157282	na	na	220	na	na	na
2994	int_SMc04118-SMc04117	0	0	0	0	0	0	157868	157874	na	na	7	na	na	na
2995	int_SMc04117-SMc04116	0	0	0	0	0	0	158490	158714	na	na	225	na	na	na
2996	int_SMc04116-SMc04115	0	0	0	0	0	0	159879	160042	na	na	164	na	na	na
2997	int_SMc04115-SMc04114	0	0	0	0	0	0	160460	160710	na	na	251	na	na	na
2998	int_SMc04114-SMc04113	0	0	0	0	0	0	160894	160976	na	na	83	na	na	na
2999	int_SMc04113-SMc04112	0	0	0	0	0	0	161502	161628	na	na	127	na	na	na
3000	int_SMc04112-SMc04111	0	0	0	0	0	0	162439	162450	na	na	12	na	na	na
3001	int_SMc04111-SMc04110	0	0	0	0	0	0	163987	164042	na	na	56	na	na	na
3002	int_SMc04110-SMc04109	0	0	0	0	0	0	164724	164745	na	na	22	na	na	na
3003	int_SMc04109-SMc02820	0	0	0	0	0	0	166033	166162	na	na	130	na	na	na
3004	int_SMc02820-SMc02821	0	0	0	0	0	0	167564	167621	na	na	58	na	na	na
3005	int_SMc02821-SMc02822	0	0	0	0	0	0	168633	168639	na	na	7	na	na	na
3006	int_SMc02822-SMc02823	0	0	0	0	0	0	169624	169851	na	na	228	na	na	na
3007	int_SMc02823-SMc02824	0	0	0	0	0	0	171016	171272	na	na	257	na	na	na
3008	int_SMc02824-SMc02825	0	0	0	0	0	0	172083	172212	na	na	130	na	na	na
3009	int_SMc02825-SMc02826	0	0	0	0	0	0	173605	173691	na	na	87	na	na	na
3010	int_SMc02826-SMc02827	0	0	0	0	0	0	174037	174044	na	na	8	na	na	na
3011	int_SMc02827-SMc02828	0	0	0	0	0	0	174900	175135	na	na	236	na	na	na
3012	int_SMc02828-SMc02829	0	0	0	0	0	0	176096	176105	na	na	10	na	na	na
3013	int_SMc02829-SMc02830	0	0	0	0	0	0	177735	177742	na	na	8	na	na	na
3015	int_SMc02831-SMc02832	0	0	0	0	0	0	179959	180138	na	na	180	na	na	na
3016	int_SMc02832-SMc02833	0	0	0	0	0	0	181999	182289	na	na	291	na	na	na
3017	int_SMc02833-SMc02834	0	0	0	0	0	0	183358	183477	na	na	120	na	na	na
3018	int_SMc02834-SMc02835	0	0	0	0	0	0	183859	183919	na	na	61	na	na	na
3019	int_SMc02835-SMc02836	0	0	0	0	0	0	184940	185047	na	na	108	na	na	na
3020	int_SMc02836-SMc02837	0	0	0	0	0	0	186854	186870	na	na	17	na	na	na
3021	int_SMc02837-SMc02838	0	0	0	0	0	0	187690	187719	na	na	30	na	na	na
3022	int_SMc02838-SMc02937	0	0	0	0	0	0	188356	188447	na	na	92	na	na	na
3023	int_SMc02937-SMc02839	0	0	0	0	0	0	188748	188805	na	na	58	na	na	na
3025	int_SMc02840-SMc02841	0	0	0	0	0	0	190952	191439	na	na	488	na	na	na
3026	int_SMc02841-SMc02842	0	0	0	0	0	0	192313	192388	na	na	76	na	na	na
3027	int_SMc02842-SMc02843	0	0	0	0	0	0	192887	192908	na	na	22	na	na	na
3028	int_SMc02843-SMc02844	0	0	0	0	0	0	193701	193776	na	na	76	na	na	na
3029	int_SMc02844-SMc02845	0	0	0	0	0	0	194371	194437	na	na	67	na	na	na
3030	int_SMc02845-SMc02846	0	0	0	0	0	0	194864	195003	na	na	140	na	na	na
3031	int_SMc02846-SMc02847	0	0	0	0	0	0	195997	196033	na	na	37	na	na	na
3032	int_SMc02847-SMc02848	0	0	0	0	0	0	196403	196568	na	na	166	na	na	na
3033	int_SMc02848-SMc02849	0	0	0	0	0	0	197241	197324	na	na	84	na	na	na
3034	int_SMc02849-SMc02850	0	0	0	0	0	0	198330	198468	na	na	139	na	na	na
3035	int_SMc02850-SMc02851	0	1	0	0	1	0	201484	201955	na	na	472	na	na	na
	int_SMc02850-SMc02851	0	1	0	0	1	0	201733			-
3036	int_SMc02851-SMc02852	0	0	0	0	0	0	202400	202497	na	na	98	na	na	na
3037	int_SMc02852-SMc02853	0	0	0	0	0	0	203893	204255	na	na	363	na	na	na
3038	int_SMc02853-SMc02854	0	0	0	0	0	0	205204	205269	na	na	66	na	na	na
3039	int_SMc02854-SMc02855	0	0	0	0	0	0	205762	205859	na	na	98	na	na	na
3040	int_SMc02855-SMc02856	0	0	0	0	0	0	206784	207243	na	na	460	na	na	na
3041	int_SMc02856-SMc02857	0	0	0	0	0	0	209548	209763	na	na	216	na	na	na
3042	int_SMc02857-SMc02858	0	0	0	0	0	0	211690	211963	na	na	274	na	na	na
3043	int_SMc02858-SMc02859	0	0	0	0	0	0	213104	213275	na	na	172	na	na	na
3044	int_SMc02859-SMc02860	0	0	0	0	0	0	214161	214164	na	na	4	na	na	na
3045	int_SMc02860-SMc02861	0	0	0	0	0	0	214801	214913	na	na	113	na	na	na
3047	int_SMc02862-SMc02863	0	0	0	0	0	0	216563	216796	na	na	234	na	na	na
3048	int_SMc02863-SMc02864	0	0	0	0	0	0	217922	217959	na	na	38	na	na	na
3049	int_SMc02864-SMc02865	0	0	0	0	0	0	218725	218731	na	na	7	na	na	na
3051	int_SMc02866-SMc02867	0	0	0	0	0	0	219846	219906	na	na	61	na	na	na
3052	int_SMc02867-SMc02868	0	0	0	0	0	0	223054	223063	na	na	10	na	na	na
3053	int_SMc02868-SMc02869	0	0	0	0	0	0	224288	224763	na	na	476	na	na	na
3056	int_SMc02871-SMc02872	0	0	0	0	0	0	227692	227703	na	na	12	na	na	na
3057	int_SMc02872-SMc02873	0	0	0	0	0	0	228652	228919	na	na	268	na	na	na
3058	int_SMc02873-SMc02874	0	0	0	0	0	0	230180	230234	na	na	55	na	na	na
3059	int_SMc02874-SMc02875	0	0	0	0	0	0	231132	231330	na	na	199	na	na	na
3061	int_SMc02876-SMc02877	0	0	0	0	0	0	232977	233069	na	na	93	na	na	na
3063	int_SMc02878-SMc02879	0	0	0	0	0	0	235250	235532	na	na	283	na	na	na
3066	int_SMc02881-SMc02882	0	0	0	0	0	0	238537	238921	na	na	385	na	na	na
3067	int_SMc02882-SMc02883	0	0	0	0	0	0	239657	239732	na	na	76	na	na	na
3068	int_SMc02883-SMc02884	0	0	0	0	0	0	239946	240020	na	na	75	na	na	na
3069	int_SMc02884-SMc02885	0	0	0	0	0	0	241014	241297	na	na	284	na	na	na
3070	int_SMc02885-SMc02886	0	0	0	0	0	0	241952	242003	na	na	52	na	na	na
3071	int_SMc02886-SMc02887	0	0	0	0	0	0	242322	242729	na	na	408	na	na	na
3073	int_SMc05001-SMc02888	0	0	0	0	0	0	243065	243151	na	na	87	na	na	na
3074	int_SMc02888-SMc02889	0	0	0	0	0	0	244175	244291	na	na	117	na	na	na
3076	int_SMc02890-SMc02891	0	0	0	0	0	0	247555	247565	na	na	11	na	na	na
3077	int_SMc02891-SMc02892	0	0	0	0	0	0	248727	248812	na	na	86	na	na	na
3078	int_SMc02892-SMc02893	0	0	0	0	0	0	250292	250421	na	na	130	na	na	na
3079	int_SMc02893-SMc02894	0	0	0	0	0	0	251349	251361	na	na	13	na	na	na
3080	int_SMc02894-SMc02895	0	0	0	0	0	0	251632	251834	na	na	203	na	na	na
3081	int_SMc02895-SMc02896	0	0	0	0	0	0	252780	253001	na	na	222	na	na	na
3082	int_SMc02896-SMc02897	0	0	0	0	0	0	254100	254270	na	na	171	na	na	na
3083	int_SMc02897-SMc02898	0	0	0	0	0	0	255051	255203	na	na	153	na	na	na
3084	int_SMc02898-SMc02899	0	0	0	0	0	0	255957	255980	na	na	24	na	na	na
3085	int_SMc02899-SMc02900	0	0	0	0	0	0	256836	257005	na	na	170	na	na	na
3086	int_SMc02900-SMc02901	0	0	0	0	0	0	257144	257274	na	na	131	na	na	na
3087	int_SMc02901-SMc02902	0	0	0	0	0	0	257644	257735	na	na	92	na	na	na
3088	int_SMc02902-SMc02903	0	0	0	0	0	0	258429	258434	na	na	6	na	na	na
3089	int_SMc02903-SMc02904	0	0	0	0	0	0	259416	259417	na	na	2	na	na	na
3091	int_SMc02905-SMc02906	0	0	0	0	0	0	262005	262112	na	na	108	na	na	na
3092	int_SMc02906-SMc02907	0	0	0	0	0	0	262437	262511	na	na	75	na	na	na
3093	int_SMc02907-SMc02908	0	0	0	0	0	0	263124	263173	na	na	50	na	na	na
3094	int_SMc02908-SMc02909	0	0	0	0	0	0	263780	263816	na	na	37	na	na	na
3095	int_SMc02909-SMc02910	0	0	0	0	0	0	265056	265262	na	na	207	na	na	na
3096	int_SMc02910-SMc02911	0	0	0	0	0	0	266919	267140	na	na	222	na	na	na
3097	int_SMc02911-SMc02912	0	0	0	0	0	0	267759	267803	na	na	45	na	na	na
3098	int_SMc02912-SMc02913	0	0	0	0	0	0	269433	269437	na	na	5	na	na	na
3099	int_SMc02913-SMc02914	0	0	0	0	0	0	270131	270235	na	na	105	na	na	na
3100	int_SMc02914-SMc00320	0	0	0	0	0	0	272906	273064	na	na	159	na	na	na
3101	int_SMc00320-SMc00321	0	0	0	0	0	0	273473	273484	na	na	12	na	na	na
3102	int_SMc00321-SMc00322	0	0	0	0	0	0	274421	274728	na	na	308	na	na	na
3103	int_SMc00322-SMc00323	0	0	0	0	0	0	276448	276685	na	na	238	na	na	na
3104	int_SMc00323-SMc00324	0	0	0	0	0	0	276956	277322	na	na	367	na	na	na
3105	int_SMc00324-SMc00325	0	0	0	0	0	0	279477	279555	na	na	79	na	na	na
3106	int_SMc00325-SMc00326	0	0	0	0	0	0	280573	280794	na	na	222	na	na	na
3107	int_SMc00326-SMc00327	0	0	0	0	0	0	281602	281605	na	na	4	na	na	na
3108	int_SMc00327-SMc00328	0	0	0	0	0	0	282827	282875	na	na	49	na	na	na
3109	int_SMc00328-SMc00329	0	0	0	0	0	0	283392	283768	na	na	377	na	na	na
3110	int_SMc00329-SMc00330	0	0	0	0	0	0	284192	284221	na	na	30	na	na	na
3111	int_SMc00330-SMc00331	0	0	0	0	0	0	284858	284920	na	na	63	na	na	na
3112	int_SMc00331-SMc00332	0	0	0	0	0	0	285929	286303	na	na	375	na	na	na
3113	int_SMc00332-SMc00333	0	0	0	0	0	0	286694	286977	na	na	284	na	na	na
3115	int_SMc00334-SMc00335	0	0	0	0	0	0	288984	289146	na	na	163	na	na	na
3116	int_SMc00335-SMc00336	0	0	0	0	0	0	290854	291266	na	na	413	na	na	na
3117	int_SMc00336-SMc00337	0	0	0	0	0	0	292848	292986	na	na	139	na	na	na
3118	int_SMc00337-SMc00338	0	0	0	0	0	0	293320	293382	na	na	63	na	na	na
3119	int_SMc00338-SMc00339	0	0	0	0	0	0	293911	294515	na	na	605	na	na	na
3120	int_SMc00339-SMc00340	0	0	0	0	0	0	296514	296606	na	na	93	na	na	na
3121	int_SMc00340-SMc00341	0	0	0	0	0	0	297654	297738	na	na	85	na	na	na
3122	int_SMc00341-SMc00342	0	0	0	0	0	0	298069	298275	na	na	207	na	na	na
3123	int_SMc00342-SMc00343	0	0	0	0	0	0	298903	299236	na	na	334	na	na	na
3124	int_SMc00343-SMc00344	0	0	0	0	0	0	300410	301028	na	na	619	na	na	na
3125	int_SMc00344-SMc00345	0	0	0	0	0	0	301320	301498	na	na	179	na	na	na
3126	int_SMc00345-SMc00346	0	0	0	0	0	0	301781	301982	na	na	202	na	na	na
3127	int_SMc00346-SMc00347	0	0	0	0	0	0	302436	302528	na	na	93	na	na	na
3128	int_SMc00347-SMc00348	0	0	0	0	0	0	302937	303334	na	na	398	na	na	na
3129	int_SMc00348-SMc00349	0	0	0	0	0	0	303611	303621	na	na	11	na	na	na
3130	int_SMc00349-SMc00350	0	0	0	0	0	0	305449	305506	na	na	58	na	na	na
3131	int_SMc00350-SMc00351	0	0	0	0	0	0	306773	306947	na	na	175	na	na	na
3132	int_SMc00351-SMc00352	0	0	0	0	0	0	307542	307542	na	na	1	na	na	na
3133	int_SMc00352-SMc00353	0	0	0	0	0	0	308071	308105	na	na	35	na	na	na
3134	int_SMc00353-SMc00354	0	0	0	0	0	0	308829	309004	na	na	176	na	na	na
3135	int_SMc00354-SMc00355	0	0	0	0	0	0	309671	309987	na	na	317	na	na	na
3137	int_SMc00356-SMc00357	0	0	0	0	0	0	312090	312250	na	na	161	na	na	na
3138	int_SMc00357-SMc00358	0	0	0	0	0	0	312821	313032	na	na	212	na	na	na
3139	int_SMc00358-SMc00359	0	0	0	0	0	0	314275	314548	na	na	274	na	na	na
3140	int_SMc00359-SMc00360	0	0	0	0	0	0	315533	315763	na	na	231	na	na	na
3141	int_SMc00360-SMc00361	0	0	0	0	0	0	316385	316667	na	na	283	na	na	na
3142	int_SMc00361-SMc00362	0	0	0	0	0	0	317511	317831	na	na	321	na	na	na
3143	int_SMc00362-SMc00363	0	0	0	0	0	0	318264	318503	na	na	240	na	na	na
3144	int_SMc00363-SMc00364	0	0	0	0	0	0	318708	318743	na	na	36	na	na	na
3145	int_SMc00364-SMc00365	0	0	0	0	0	0	319149	319293	na	na	145	na	na	na
3146	int_SMc00365-SMc00366	0	0	0	0	0	0	320377	320409	na	na	33	na	na	na
3147	int_SMc00366-SMc00367	0	0	0	0	0	0	322837	323157	na	na	321	na	na	na
3148	int_SMc00367-SMc00368	0	0	0	0	0	0	323518	323682	na	na	165	na	na	na
3149	int_SMc00368-SMc00369	0	0	0	0	0	0	324442	324458	na	na	17	na	na	na
3150	int_SMc00369-SMc00370	0	0	0	0	0	0	324663	324842	na	na	180	na	na	na
3151	int_SMc00370-SMc00371	0	0	0	0	0	0	325734	325766	na	na	33	na	na	na
3152	int_SMc00371-SMc00372	0	0	0	0	0	0	326259	326478	na	na	220	na	na	na
3153	int_SMc00372-SMc00373	0	0	0	0	0	0	327250	327389	na	na	140	na	na	na
3154	int_SMc00373-SMc00374	0	0	0	0	0	0	328065	328150	na	na	86	na	na	na
3155	int_SMc00374-SMc00375	0	0	0	0	0	0	329102	329316	na	na	215	na	na	na
3156	int_SMc00375-SMc00376	0	0	0	0	0	0	330304	330351	na	na	48	na	na	na
3157	int_SMc00376-SMc00377	0	0	0	0	0	0	330763	330890	na	na	128	na	na	na
3158	int_SMc00377-SMc00378	0	0	0	0	0	0	331683	331800	na	na	118	na	na	na
3160	int_SMc00379-SMc00380	0	0	0	0	0	0	333972	333979	na	na	8	na	na	na
3161	int_SMc00380-SMc00381	0	0	0	0	0	0	334475	334587	na	na	113	na	na	na
3162	int_SMc00381-SMc00382	0	0	0	0	0	0	335461	335698	na	na	238	na	na	na
3163	int_SMc00382-SMc00383	0	0	0	0	0	0	336956	337025	na	na	70	na	na	na
3164	int_SMc00383-SMc00384	0	0	0	0	0	0	337713	337735	na	na	23	na	na	na
3165	int_SMc00384-SMc00385	0	0	0	0	0	0	338246	338536	na	na	291	na	na	na
3166	int_SMc00385-SMc00386	0	0	0	0	0	0	339011	339013	na	na	3	na	na	na
3167	int_SMc00386-SMc00387	0	0	0	0	0	0	339365	339572	na	na	208	na	na	na
3168	int_SMc00387-SMc00388	0	0	0	0	0	0	340743	340839	na	na	97	na	na	na
3169	int_SMc00388-SMc00389	0	0	0	0	0	0	341902	341998	na	na	97	na	na	na
3170	int_SMc00389-SMc00390	0	0	0	0	0	0	342587	342590	na	na	4	na	na	na
3171	int_SMc00390-SMc00391	0	0	0	0	0	0	342921	343023	na	na	103	na	na	na
3172	int_SMc00391-SMc00392	0	0	0	0	0	0	343219	343261	na	na	43	na	na	na
3174	int_SMc00393-SMc00394	0	0	0	0	0	0	343930	343958	na	na	29	na	na	na
3175	int_SMc00394-SMc00395	0	0	0	0	0	0	345522	345627	na	na	106	na	na	na
3177	int_SMc00396-SMc00397	0	0	0	0	0	0	346716	346866	na	na	151	na	na	na
3179	int_SMc00460-SMc00399	0	0	0	0	0	0	348510	348722	na	na	213	na	na	na
3180	int_SMc00399-SMc00400	0	0	0	0	0	0	349713	349931	na	na	219	na	na	na
3182	int_SMc00401-SMc00402	0	0	0	0	0	0	352610	352657	na	na	48	na	na	na
3183	int_SMc00402-SMc00403	0	0	0	0	0	0	353939	354092	na	na	154	na	na	na
3184	int_SMc00403-SMc00404	0	0	0	0	0	0	355383	355518	na	na	136	na	na	na
3185	int_SMc00404-SMc00405	0	0	0	0	0	0	355894	356353	na	na	460	na	na	na
3186	int_SMc00405-SMc00406	0	0	0	0	0	0	357230	357288	na	na	59	na	na	na
3187	int_SMc00406-SMc00407	0	0	0	0	0	0	358390	358399	na	na	10	na	na	na
3188	int_SMc00407-SMc00408	0	0	0	0	0	0	359093	359248	na	na	156	na	na	na
3189	int_SMc00408-SMc00409	0	0	0	0	0	0	360056	360165	na	na	110	na	na	na
3190	int_SMc00409-SMc00410	0	0	0	0	0	0	360328	360575	na	na	248	na	na	na
3191	int_SMc00410-SMc00411	0	0	0	0	0	0	361557	361676	na	na	120	na	na	na
3192	int_SMc00411-SMc00412	0	0	0	0	0	0	361965	362069	na	na	105	na	na	na
3193	int_SMc00412-SMc00413	0	0	0	0	0	0	362775	362781	na	na	7	na	na	na
3194	int_SMc00413-SMc00414	0	0	0	0	0	0	363364	363377	na	na	14	na	na	na
3195	int_SMc00414-SMc00415	0	0	0	0	0	0	363981	364183	na	na	203	na	na	na
3196	int_SMc00415-SMc00416	0	0	0	0	0	0	365303	365579	na	na	277	na	na	na
3198	int_SMc00418-SMc00419	0	0	0	0	0	0	366868	367071	na	na	204	na	na	na
3199	int_SMc00419-SMc00420	0	0	0	0	0	0	368020	368204	na	na	185	na	na	na
3200	int_SMc00420-SMc00421	0	0	0	0	0	0	369738	370366	na	na	629	na	na	na
3201	int_SMc00421-SMc00422	0	0	0	0	0	0	371336	371473	na	na	138	na	na	na
3202	int_SMc00422-SMc00423	0	0	0	0	0	0	372092	372253	na	na	162	na	na	na
3204	int_SMc00424-SMc00425	0	0	0	0	0	0	373798	373931	na	na	134	na	na	na
3206	int_SMc00461-SMc00427	0	0	0	0	0	0	374845	374942	na	na	98	na	na	na
3207	int_SMc00427-SMc00428	0	0	0	0	0	0	376527	376542	na	na	16	na	na	na
3208	int_SMc00428-SMc00429	0	0	0	0	0	0	377440	377523	na	na	84	na	na	na
3209	int_SMc00429-SMc00430	0	0	0	0	0	0	378334	378450	na	na	117	na	na	na
3210	int_SMc00430-SMc00431	0	0	0	0	0	0	379435	379438	na	na	4	na	na	na
3211	int_SMc00431-SMc00432	0	0	0	0	0	0	379844	379919	na	na	76	na	na	na
3212	int_SMc00432-SMc00433	0	0	0	0	0	0	380721	380874	na	na	154	na	na	na
3213	int_SMc00433-SMc01166	0	0	0	0	0	0	381778	381948	na	na	171	na	na	na
3214	int_SMc01166-SMc01165	0	0	0	0	0	0	383803	383851	na	na	49	na	na	na
3215	int_SMc01165-SMc01164	0	0	0	0	0	0	385805	385923	na	na	119	na	na	na
3216	int_SMc01164-SMc01163	0	0	0	0	0	0	386779	387087	na	na	309	na	na	na
3217	int_SMc01163-SMc01162	0	0	0	0	0	0	388219	388469	na	na	251	na	na	na
3219	int_SMc01161-SMc01160	0	0	0	0	0	0	390483	390624	na	na	142	na	na	na
3221	int_SMc01159-SMc01158	0	0	0	0	0	0	391979	392095	na	na	117	na	na	na
3222	int_SMc01158-SMc01157	0	0	0	0	0	0	392702	392805	na	na	104	na	na	na
3223	int_SMc01157-SMc01156	0	0	0	0	0	0	393586	393672	na	na	87	na	na	na
3224	int_SMc01156-SMc01155	0	0	0	0	0	0	395248	395251	na	na	4	na	na	na
3225	int_SMc01155-SMc01154	0	0	0	0	0	0	396065	396209	na	na	145	na	na	na
3226	int_SMc01154-SMc01153	0	0	0	0	0	0	397116	397172	na	na	57	na	na	na
3227	int_SMc01153-SMc01152	0	0	0	0	0	0	397947	398137	na	na	191	na	na	na
3228	int_SMc01152-SMc01167	0	0	0	0	0	0	398405	399329	na	na	925	na	na	na
3229	int_SMc01167-SMc01151	0	0	0	0	0	0	400854	400976	na	na	123	na	na	na
3231	int_SMc01150-SMc01149	0	0	0	0	0	0	402620	402693	na	na	74	na	na	na
3232	int_SMc01149-SMc01148	0	0	0	0	0	0	403177	403191	na	na	15	na	na	na
3233	int_SMc01148-SMc01147	0	0	0	0	0	0	404059	404074	na	na	16	na	na	na
3234	int_SMc01147-SMc01146	0	0	0	0	0	0	405257	405267	na	na	11	na	na	na
3235	int_SMc01146-SMc01145	0	0	0	0	0	0	405913	405942	na	na	30	na	na	na
3236	int_SMc01145-SMc01144	0	0	0	0	0	0	406357	406592	na	na	236	na	na	na
3237	int_SMc01144-SMc01143	0	0	0	0	0	0	407313	407569	na	na	257	na	na	na
3238	int_SMc01143-SMc01142	0	0	0	0	0	0	408650	408807	na	na	158	na	na	na
3239	int_SMc01142-SMc01141	0	0	0	0	0	0	409435	409773	na	na	339	na	na	na
3240	int_SMc01141-SMc01140	0	0	0	0	0	0	410239	410412	na	na	174	na	na	na
3241	int_SMc01140-SMc01139	0	0	0	0	0	0	410986	411263	na	na	278	na	na	na
3242	int_SMc01139-SMc01138	0	0	0	0	0	0	412809	412983	na	na	175	na	na	na
3243	int_SMc01138-SMc01137	0	0	0	0	0	0	413797	413809	na	na	13	na	na	na
3244	int_SMc01137-SMc01136	0	0	0	0	0	0	414371	414401	na	na	31	na	na	na
3245	int_SMc01136-SMc01135	0	0	0	0	0	0	415071	415410	na	na	340	na	na	na
3246	int_SMc01135-SMc01134	0	0	0	0	0	0	416371	416473	na	na	103	na	na	na
3247	int_SMc01134-SMc01133	0	0	0	0	0	0	416786	416965	na	na	180	na	na	na
3248	int_SMc01133-SMc01132	0	0	0	0	0	0	417311	417337	na	na	27	na	na	na
3249	int_SMc01132-SMc01131	0	0	0	0	0	0	417797	417968	na	na	172	na	na	na
3252	int_SMc01129-SMc01128	0	0	0	0	0	0	420484	420989	na	na	506	na	na	na
3253	int_SMc01128-SMc01127	0	0	0	0	0	0	423081	423197	na	na	117	na	na	na
3254	int_SMc01127-SMc01126	0	0	0	0	0	0	424089	424366	na	na	278	na	na	na
3255	int_SMc01126-SMc01125	0	0	0	0	0	0	426653	426754	na	na	102	na	na	na
3256	int_SMc01125-SMc01124	0	0	0	0	0	0	429506	429606	na	na	101	na	na	na
3259	int_SMc01122-SMc01121	0	0	0	0	0	0	434447	434537	na	na	91	na	na	na
3260	int_SMc01121-SMc01120	0	0	0	0	0	0	435603	435654	na	na	52	na	na	na
3261	int_SMc01120-SMc01119	0	0	0	0	0	0	436147	436304	na	na	158	na	na	na
3262	int_SMc01119-SMc01118	0	0	0	0	0	0	436872	437107	na	na	236	na	na	na
3263	int_SMc01118-SMc01117	0	0	0	0	0	0	437765	437818	na	na	54	na	na	na
3264	int_SMc01117-SMc01116	0	0	0	0	0	0	438323	438441	na	na	119	na	na	na
3265	int_SMc01116-SMc01115	0	0	0	0	0	0	439321	439369	na	na	49	na	na	na
3266	int_SMc01115-SMc01114	0	0	0	0	0	0	440789	440792	na	na	4	na	na	na
3267	int_SMc01114-SMc01113	0	0	0	0	0	0	441849	441864	na	na	16	na	na	na
3268	int_SMc01113-SMc01112	0	0	0	0	0	0	442372	442383	na	na	12	na	na	na
3269	int_SMc01112-SMc01111	0	0	0	0	0	0	443548	443700	na	na	153	na	na	na
3270	int_SMc01111-SMc01110	0	0	0	0	0	0	445297	445434	na	na	138	na	na	na
3271	int_SMc01110-SMc01109	0	0	0	0	0	0	445855	446190	na	na	336	na	na	na
3272	int_SMc01109-SMc01108	0	0	0	0	0	0	447472	447636	na	na	165	na	na	na
3273	int_SMc01108-SMc01107	0	0	0	0	0	0	448393	448526	na	na	134	na	na	na
3274	int_SMc01107-SMc01106	0	0	0	0	0	0	448785	448832	na	na	48	na	na	na
3275	int_SMc01106-SMc01105	0	0	0	0	0	0	449265	449428	na	na	164	na	na	na
3276	int_SMc01105-SMc01104	0	0	0	0	0	0	450374	450467	na	na	94	na	na	na
3277	int_SMc01104-SMc01103	0	0	0	0	0	0	452835	453188	na	na	354	na	na	na
3278	int_SMc01103-SMc01102	0	0	0	0	0	0	454089	454193	na	na	105	na	na	na
3279	int_SMc01102-SMc01101	0	0	0	0	0	0	455400	455536	na	na	137	na	na	na
3280	int_SMc01101-SMc01100	0	0	0	0	0	0	456074	456142	na	na	69	na	na	na
3282	int_SMc01099-SMc01098	0	0	0	0	0	0	457822	457958	na	na	137	na	na	na
3284	int_SMc01394-SMc01097	0	0	0	0	0	0	458887	459139	na	na	253	na	na	na
